ablation,catalog_family,source_anchor,regime,split,seed,episodes,success,success_probability,utility,mechanism_recall,rare_mechanism_recall,coverage_false_negative,tail_mechanism_failure,unsafe_deployment_failure,redundancy_rate,selection_cost,annotation_burden,label_noise_risk,schema_mismatch_rate,provenance_risk,calibration_ece,audit_risk_score,regret_to_full
minus_redundancy_penalty,robomimic_task_suite,robomimic,contact_transition_gap,heldout_combined_catalog_gap,4,6,1.0,0.635097,1.0,0.634587,0.531003,0.013277,0.060547,0.030394,0.181495,0.181346,0.110757,0.030917,0.040741,0.037618,0.027855,0.073884,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,contact_transition_gap,heldout_combined_catalog_gap,5,6,0.666667,0.645022,0.73552,0.628213,0.53107,0.005852,0.066834,0.03031,0.18527,0.181346,0.110757,0.032789,0.048785,0.038519,0.031777,0.071132,0.182453
minus_redundancy_penalty,robomimic_task_suite,robomimic,contact_transition_gap,heldout_combined_catalog_gap,6,6,0.333333,0.64466,0.405631,0.648455,0.543155,0.016675,0.058858,0.023678,0.183217,0.181346,0.110757,0.035886,0.044833,0.037102,0.027466,0.072657,0.508328
minus_redundancy_penalty,robomimic_task_suite,robomimic,contact_transition_gap,heldout_combined_catalog_gap,7,6,0.666667,0.647124,0.736171,0.620132,0.539276,0.008737,0.057875,0.027405,0.185355,0.181346,0.110757,0.034902,0.046669,0.044668,0.031495,0.065846,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,contact_transition_gap,heldout_combined_catalog_gap,8,6,0.5,0.63935,0.573464,0.653606,0.530233,0.011938,0.05745,0.022427,0.183007,0.181346,0.110757,0.029854,0.043359,0.040919,0.031011,0.066239,0.426536
minus_redundancy_penalty,robomimic_task_suite,robomimic,contact_transition_gap,heldout_combined_catalog_gap,9,6,0.666667,0.646589,0.739296,0.644157,0.525636,0.011043,0.055446,0.026866,0.1781,0.181346,0.110757,0.024454,0.041955,0.042266,0.032422,0.066061,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,force_tactile_gap,heldout_combined_catalog_gap,0,6,0.5,0.631814,0.570112,0.635828,0.507793,0.005652,0.060754,0.021532,0.178284,0.181346,0.111089,0.037412,0.045077,0.041498,0.027349,0.061983,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,force_tactile_gap,heldout_combined_catalog_gap,1,6,0.5,0.635303,0.570201,0.642406,0.527164,0.010739,0.066062,0.027314,0.179035,0.181346,0.111089,0.035645,0.04587,0.03893,0.030194,0.073943,0.01088
minus_redundancy_penalty,robomimic_task_suite,robomimic,force_tactile_gap,heldout_combined_catalog_gap,2,6,0.833333,0.637838,0.902857,0.629985,0.52643,0.010928,0.060255,0.029056,0.179258,0.181346,0.111089,0.03312,0.042862,0.03394,0.032727,0.070648,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,force_tactile_gap,heldout_combined_catalog_gap,3,6,0.666667,0.633056,0.739722,0.646762,0.529652,0.007912,0.055313,0.025649,0.182232,0.181346,0.111089,0.032094,0.044933,0.040478,0.034177,0.062221,0.011455
minus_redundancy_penalty,robomimic_task_suite,robomimic,force_tactile_gap,heldout_combined_catalog_gap,4,6,0.666667,0.648649,0.738132,0.650963,0.519684,0.014303,0.059933,0.022464,0.184088,0.181346,0.111089,0.032767,0.042996,0.038758,0.029172,0.070484,0.177167
minus_redundancy_penalty,robomimic_task_suite,robomimic,force_tactile_gap,heldout_combined_catalog_gap,5,6,0.833333,0.641382,0.905057,0.652301,0.542975,0.016026,0.063151,0.025675,0.190259,0.181346,0.111089,0.031952,0.04838,0.040466,0.034203,0.076227,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,force_tactile_gap,heldout_combined_catalog_gap,6,6,0.833333,0.63439,0.904823,0.631,0.543,0.010161,0.06015,0.020935,0.182441,0.181346,0.111089,0.032591,0.044744,0.038795,0.030477,0.065741,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,force_tactile_gap,heldout_combined_catalog_gap,7,6,1.0,0.652228,1.0,0.656564,0.52497,0.014317,0.056413,0.021338,0.183678,0.181346,0.111089,0.028765,0.047332,0.036239,0.032063,0.067295,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,force_tactile_gap,heldout_combined_catalog_gap,8,6,0.5,0.646246,0.57346,0.641441,0.5397,0.004551,0.057548,0.022165,0.181949,0.181346,0.111089,0.036097,0.044799,0.034066,0.029681,0.058795,0.176407
minus_redundancy_penalty,robomimic_task_suite,robomimic,force_tactile_gap,heldout_combined_catalog_gap,9,6,0.833333,0.637473,0.903578,0.635284,0.530767,0.014206,0.06026,0.024573,0.184117,0.181346,0.111089,0.028948,0.045299,0.042743,0.030288,0.071687,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,recovery_gap,heldout_combined_catalog_gap,0,6,0.5,0.637944,0.569052,0.630455,0.53673,0.012465,0.064824,0.02519,0.1853,0.181346,0.111313,0.037565,0.046567,0.036068,0.029111,0.073678,0.180471
minus_redundancy_penalty,robomimic_task_suite,robomimic,recovery_gap,heldout_combined_catalog_gap,1,6,0.166667,0.628862,0.237328,0.645963,0.53647,0.012091,0.063996,0.034011,0.182302,0.181346,0.111313,0.034105,0.044682,0.042399,0.030898,0.077094,0.762672
minus_redundancy_penalty,robomimic_task_suite,robomimic,recovery_gap,heldout_combined_catalog_gap,2,6,0.833333,0.631737,0.902967,0.634646,0.53538,0.014748,0.059432,0.03096,0.183761,0.181346,0.111313,0.031391,0.049155,0.035994,0.031511,0.074802,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,recovery_gap,heldout_combined_catalog_gap,3,6,0.5,0.651524,0.571239,0.656378,0.519397,0.015113,0.061282,0.027314,0.182868,0.181346,0.111313,0.03231,0.046991,0.041066,0.030299,0.074732,0.012689
minus_redundancy_penalty,robomimic_task_suite,robomimic,recovery_gap,heldout_combined_catalog_gap,4,6,0.833333,0.645891,0.904038,0.652871,0.522771,0.010797,0.067101,0.030744,0.180407,0.181346,0.111313,0.030669,0.049582,0.039422,0.028121,0.076495,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,recovery_gap,heldout_combined_catalog_gap,5,6,0.333333,0.639912,0.401937,0.642648,0.507043,0.014504,0.061926,0.027236,0.182168,0.181346,0.111313,0.034653,0.048101,0.037786,0.030578,0.074566,0.011698
minus_redundancy_penalty,robomimic_task_suite,robomimic,recovery_gap,heldout_combined_catalog_gap,6,6,0.666667,0.628975,0.735222,0.626579,0.512514,0.004873,0.060842,0.027294,0.186488,0.181346,0.111313,0.033929,0.046711,0.047204,0.028648,0.064151,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,recovery_gap,heldout_combined_catalog_gap,7,6,0.833333,0.637053,0.90321,0.641043,0.515027,0.012008,0.059102,0.02882,0.18038,0.181346,0.111313,0.032405,0.046778,0.040081,0.031212,0.070744,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,recovery_gap,heldout_combined_catalog_gap,8,6,0.666667,0.639162,0.735999,0.638261,0.515771,0.013704,0.059623,0.024201,0.189682,0.181346,0.111313,0.032867,0.042494,0.043261,0.030073,0.070523,0.013339
minus_redundancy_penalty,robomimic_task_suite,robomimic,recovery_gap,heldout_combined_catalog_gap,9,6,0.5,0.641158,0.571028,0.646484,0.526053,0.006794,0.065302,0.029997,0.183783,0.181346,0.111313,0.030656,0.047048,0.039966,0.030425,0.070769,0.17892
minus_redundancy_penalty,robomimic_task_suite,robomimic,deformable_gap,heldout_combined_catalog_gap,0,6,0.166667,0.638513,0.238626,0.650312,0.522926,0.00924,0.05911,0.02793,0.182431,0.181346,0.111575,0.031819,0.046751,0.037487,0.033854,0.067537,0.511471
minus_redundancy_penalty,robomimic_task_suite,robomimic,deformable_gap,heldout_combined_catalog_gap,1,6,0.5,0.642422,0.572073,0.651667,0.533433,0.010897,0.063947,0.025406,0.185138,0.181346,0.111575,0.031588,0.045586,0.039636,0.034268,0.07156,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,deformable_gap,heldout_combined_catalog_gap,2,6,0.833333,0.639493,0.90361,0.644112,0.519199,0.00794,0.068447,0.027021,0.179557,0.181346,0.111575,0.031099,0.043138,0.038092,0.030205,0.072786,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,deformable_gap,heldout_combined_catalog_gap,3,6,0.666667,0.635091,0.736575,0.641815,0.52613,0.015651,0.062968,0.024846,0.180871,0.181346,0.111575,0.035296,0.04448,0.04049,0.034399,0.0753,0.011615
minus_redundancy_penalty,robomimic_task_suite,robomimic,deformable_gap,heldout_combined_catalog_gap,4,6,0.666667,0.631188,0.737095,0.649511,0.525973,0.015213,0.063917,0.0292,0.175754,0.181346,0.111575,0.033525,0.051794,0.041976,0.033281,0.077751,0.012416
minus_redundancy_penalty,robomimic_task_suite,robomimic,deformable_gap,heldout_combined_catalog_gap,5,6,0.5,0.64605,0.570152,0.637273,0.531561,0.008796,0.063861,0.028679,0.180509,0.181346,0.111575,0.035562,0.048739,0.043511,0.029864,0.071031,0.011301
minus_redundancy_penalty,robomimic_task_suite,robomimic,deformable_gap,heldout_combined_catalog_gap,6,6,0.5,0.633953,0.569983,0.641299,0.52944,0.012477,0.06215,0.030941,0.181944,0.181346,0.111575,0.032957,0.049284,0.040651,0.036166,0.074559,0.178372
minus_redundancy_penalty,robomimic_task_suite,robomimic,deformable_gap,heldout_combined_catalog_gap,7,6,1.0,0.635428,1.0,0.640842,0.541399,0.020082,0.06065,0.027145,0.183485,0.181346,0.111575,0.032339,0.049307,0.043631,0.032081,0.079141,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,deformable_gap,heldout_combined_catalog_gap,8,6,0.333333,0.647453,0.402366,0.639586,0.532091,0.018746,0.061977,0.027336,0.18133,0.181346,0.111575,0.036685,0.053142,0.043243,0.034408,0.078897,0.512828
minus_redundancy_penalty,robomimic_task_suite,robomimic,deformable_gap,heldout_combined_catalog_gap,9,6,0.833333,0.638237,0.902906,0.631696,0.529364,0.010554,0.059609,0.02621,0.186641,0.181346,0.111575,0.038734,0.043769,0.038353,0.033392,0.068366,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,irreversible_side_effect_gap,heldout_combined_catalog_gap,0,6,0.333333,0.638268,0.402313,0.64373,0.538546,0.014264,0.07064,0.036586,0.178842,0.181346,0.111725,0.035315,0.048337,0.041782,0.027508,0.085537,0.513079
minus_redundancy_penalty,robomimic_task_suite,robomimic,irreversible_side_effect_gap,heldout_combined_catalog_gap,1,6,0.5,0.635948,0.569615,0.638604,0.535277,0.013941,0.061401,0.030744,0.186887,0.181346,0.111725,0.038271,0.043702,0.04018,0.029446,0.075364,0.012913
minus_redundancy_penalty,robomimic_task_suite,robomimic,irreversible_side_effect_gap,heldout_combined_catalog_gap,2,6,0.5,0.637478,0.568923,0.641296,0.523912,0.016374,0.063511,0.027917,0.183201,0.181346,0.111725,0.033799,0.050298,0.036147,0.032084,0.077966,0.181375
minus_redundancy_penalty,robomimic_task_suite,robomimic,irreversible_side_effect_gap,heldout_combined_catalog_gap,3,6,0.666667,0.632435,0.732234,0.626107,0.524614,0.016194,0.071846,0.033223,0.183031,0.181346,0.111725,0.03399,0.048764,0.042769,0.034384,0.086689,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,irreversible_side_effect_gap,heldout_combined_catalog_gap,4,6,0.666667,0.640677,0.738268,0.650587,0.548124,0.021235,0.065286,0.027419,0.177991,0.181346,0.111725,0.030674,0.041191,0.044272,0.032782,0.083909,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,irreversible_side_effect_gap,heldout_combined_catalog_gap,5,6,0.333333,0.630359,0.399623,0.628834,0.537332,0.029709,0.066177,0.025777,0.180319,0.181346,0.111725,0.035061,0.048543,0.035512,0.033496,0.092231,0.348479
minus_redundancy_penalty,robomimic_task_suite,robomimic,irreversible_side_effect_gap,heldout_combined_catalog_gap,6,6,0.666667,0.636763,0.73707,0.642465,0.541995,0.020263,0.061046,0.023866,0.182286,0.181346,0.111725,0.037316,0.048047,0.041434,0.032019,0.077981,0.009996
minus_redundancy_penalty,robomimic_task_suite,robomimic,irreversible_side_effect_gap,heldout_combined_catalog_gap,7,6,0.5,0.628843,0.569503,0.64234,0.538293,0.02042,0.064391,0.026386,0.18225,0.181346,0.111725,0.033348,0.050918,0.044498,0.03274,0.081906,0.342369
minus_redundancy_penalty,robomimic_task_suite,robomimic,irreversible_side_effect_gap,heldout_combined_catalog_gap,8,6,0.333333,0.637818,0.402598,0.642002,0.526387,0.013968,0.065812,0.029284,0.180054,0.181346,0.111725,0.035593,0.048095,0.047703,0.029282,0.077969,0.344582
minus_redundancy_penalty,robomimic_task_suite,robomimic,irreversible_side_effect_gap,heldout_combined_catalog_gap,9,6,0.5,0.63354,0.569245,0.6463,0.517569,0.010195,0.06301,0.033068,0.183613,0.181346,0.111725,0.038648,0.052389,0.042291,0.033013,0.073986,0.179203
minus_redundancy_penalty,robomimic_task_suite,robomimic,long_horizon_gap,heldout_combined_catalog_gap,0,6,0.5,0.634877,0.568632,0.638603,0.525423,0.019079,0.061408,0.029765,0.186474,0.181346,0.11154,0.031861,0.043072,0.04468,0.029578,0.080018,0.178103
minus_redundancy_penalty,robomimic_task_suite,robomimic,long_horizon_gap,heldout_combined_catalog_gap,1,6,0.5,0.644612,0.571643,0.633625,0.541831,0.006219,0.058652,0.02726,0.181582,0.181346,0.11154,0.035253,0.049066,0.038111,0.029258,0.063838,0.011341
minus_redundancy_penalty,robomimic_task_suite,robomimic,long_horizon_gap,heldout_combined_catalog_gap,2,6,0.5,0.634752,0.571286,0.663792,0.540426,0.020781,0.066129,0.031816,0.18517,0.181346,0.11154,0.036206,0.046369,0.044009,0.030696,0.086285,0.34475
minus_redundancy_penalty,robomimic_task_suite,robomimic,long_horizon_gap,heldout_combined_catalog_gap,3,6,0.666667,0.648826,0.737425,0.636419,0.53489,0.013145,0.059265,0.020652,0.185997,0.181346,0.11154,0.034166,0.049559,0.041016,0.033376,0.06792,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,long_horizon_gap,heldout_combined_catalog_gap,4,6,1.0,0.637769,1.0,0.646948,0.525001,0.011732,0.062929,0.025142,0.182151,0.181346,0.11154,0.036357,0.047899,0.041146,0.030439,0.071499,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,long_horizon_gap,heldout_combined_catalog_gap,5,6,1.0,0.63291,1.0,0.64517,0.532917,0.017854,0.06168,0.024991,0.18163,0.181346,0.11154,0.031716,0.050796,0.045767,0.031671,0.076609,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,long_horizon_gap,heldout_combined_catalog_gap,6,6,0.833333,0.63879,0.902979,0.634884,0.541744,0.01906,0.058609,0.027528,0.185183,0.181346,0.11154,0.035125,0.047621,0.042646,0.033995,0.076781,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,long_horizon_gap,heldout_combined_catalog_gap,7,6,0.833333,0.642624,0.903959,0.641832,0.531845,0.012752,0.063828,0.021975,0.183066,0.181346,0.11154,0.036781,0.04664,0.037639,0.031621,0.071611,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,long_horizon_gap,heldout_combined_catalog_gap,8,6,0.833333,0.644257,0.905321,0.635194,0.535832,0.016119,0.051196,0.0196,0.182883,0.181346,0.11154,0.029526,0.046663,0.039923,0.028912,0.064316,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,long_horizon_gap,heldout_combined_catalog_gap,9,6,0.666667,0.634031,0.735601,0.635608,0.516098,0.011512,0.063976,0.024928,0.1824,0.181346,0.11154,0.033855,0.044887,0.039529,0.030109,0.071958,0.013947
minus_redundancy_penalty,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,0,6,0.333333,0.631301,0.400096,0.620876,0.523739,0.01901,0.054322,0.031188,0.180297,0.181346,0.112137,0.039018,0.053133,0.0378,0.032723,0.075345,0.180141
minus_redundancy_penalty,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,1,6,0.833333,0.630629,0.901162,0.649824,0.526627,0.021962,0.070516,0.0292,0.184565,0.181346,0.112137,0.038489,0.049827,0.040417,0.02928,0.089449,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,2,6,0.666667,0.620335,0.733671,0.621815,0.540839,0.020081,0.062528,0.029494,0.18333,0.181346,0.112137,0.033953,0.053772,0.039911,0.034338,0.081724,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,3,6,0.5,0.634927,0.56929,0.64731,0.5272,0.015689,0.063304,0.030702,0.182821,0.181346,0.112137,0.035088,0.059828,0.040599,0.03139,0.078517,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,4,6,0.333333,0.640826,0.402828,0.635405,0.540495,0.015651,0.060388,0.031986,0.178186,0.181346,0.112137,0.035899,0.054822,0.043028,0.0335,0.076935,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,5,6,0.5,0.633074,0.570444,0.642004,0.531267,0.009041,0.063608,0.030022,0.175392,0.181346,0.112137,0.038048,0.05463,0.036333,0.033359,0.071758,0.344089
minus_redundancy_penalty,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,6,6,0.666667,0.631725,0.736442,0.646936,0.530854,0.017226,0.061177,0.028805,0.183262,0.181346,0.112137,0.037991,0.054362,0.043348,0.032261,0.077511,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,7,6,0.5,0.627458,0.567164,0.635108,0.524714,0.018687,0.062844,0.031081,0.184489,0.181346,0.112137,0.037194,0.055921,0.035112,0.031618,0.08136,0.180539
minus_redundancy_penalty,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,8,6,1.0,0.632384,1.0,0.644773,0.529722,0.013371,0.06262,0.02459,0.180593,0.181346,0.112137,0.039887,0.053971,0.041937,0.032921,0.072631,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,embodiment_schema_gap,heldout_combined_catalog_gap,9,6,0.833333,0.63667,0.900488,0.635386,0.53182,0.019336,0.062517,0.032453,0.187678,0.181346,0.112137,0.038852,0.058126,0.041107,0.033809,0.08245,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,0,6,0.5,0.630205,0.567644,0.644144,0.524019,0.017944,0.066902,0.03453,0.181777,0.181346,0.115042,0.039719,0.046186,0.046348,0.033191,0.085386,0.011106
minus_redundancy_penalty,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,1,6,0.666667,0.639602,0.735279,0.641001,0.513966,0.00895,0.062393,0.030955,0.179946,0.181346,0.115042,0.040398,0.055668,0.052047,0.030146,0.071222,0.176633
minus_redundancy_penalty,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,2,6,0.666667,0.631187,0.734552,0.640909,0.529991,0.013698,0.062315,0.035536,0.186016,0.181346,0.115042,0.050146,0.050873,0.045011,0.030874,0.078202,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,3,6,0.666667,0.642416,0.735592,0.637063,0.538178,0.013951,0.06333,0.028856,0.182824,0.181346,0.115042,0.045252,0.050111,0.049871,0.031075,0.075876,0.01191
minus_redundancy_penalty,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,4,6,0.666667,0.624855,0.735131,0.642171,0.527273,0.01347,0.068601,0.02683,0.182317,0.181346,0.115042,0.046335,0.045297,0.052316,0.033023,0.078335,0.181883
minus_redundancy_penalty,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,5,6,0.666667,0.640199,0.733359,0.63113,0.52616,0.012026,0.06437,0.03576,0.18283,0.181346,0.115042,0.043237,0.057275,0.047164,0.032462,0.078183,0.014703
minus_redundancy_penalty,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,6,6,0.5,0.638747,0.568143,0.65298,0.536488,0.024138,0.063855,0.038622,0.1809,0.181346,0.115042,0.045539,0.05219,0.044458,0.028178,0.09134,0.431857
minus_redundancy_penalty,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,7,6,0.333333,0.629561,0.402504,0.653921,0.541467,0.016843,0.071574,0.030273,0.189723,0.181346,0.115042,0.0468,0.045267,0.049595,0.031748,0.08566,0.345455
minus_redundancy_penalty,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,8,6,0.5,0.641366,0.567876,0.639832,0.533592,0.014313,0.071016,0.033587,0.181496,0.181346,0.115042,0.040117,0.045969,0.048922,0.033901,0.084369,0.432124
minus_redundancy_penalty,robomimic_task_suite,robomimic,provenance_label_gap,heldout_combined_catalog_gap,9,6,0.5,0.644253,0.566299,0.628244,0.528661,0.016809,0.064437,0.034097,0.180389,0.181346,0.115042,0.043058,0.051619,0.045094,0.034581,0.082186,0.183441
minus_redundancy_penalty,robomimic_task_suite,robomimic,combined_catalog_gap,heldout_combined_catalog_gap,0,6,0.833333,0.619866,0.895038,0.629118,0.515197,0.02835,0.073258,0.036885,0.184744,0.181346,0.114224,0.044673,0.056341,0.043234,0.033092,0.101736,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,combined_catalog_gap,heldout_combined_catalog_gap,1,6,0.5,0.623574,0.566205,0.645126,0.548524,0.027135,0.073434,0.03932,0.185741,0.181346,0.114224,0.044258,0.047683,0.046085,0.029718,0.10187,0.009718
minus_redundancy_penalty,robomimic_task_suite,robomimic,combined_catalog_gap,heldout_combined_catalog_gap,2,6,0.833333,0.615453,0.898017,0.626971,0.541162,0.028931,0.066949,0.033734,0.181848,0.181346,0.114224,0.045256,0.051344,0.047601,0.031655,0.09601,0.101983
